date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2009-01-09,4.441552,609419707.0,0.0,2706769685.47,0.0,0.0,-0.43864557207427834,3599989.400000018,1994859.129999997
2009-01-12,4.419217,609419707.0,0.0,2693158155.25,0.0,0.0,-0.43063855871520795,3599989.400000018,1994859.129999997
2009-01-13,4.391944,609419707.0,0.0,2676537710.24,0.0,0.0,-0.43063855871520795,3599989.400000018,1644642.329999997
2009-01-14,4.174017,612419707.0,3000000.0,2556250704.16,12522051.0,0.00489860050879275,-0.07563569653869871,3404056.400000018,2057226.779999997
2009-01-15,4.114488,612419707.0,0.0,2519793645.66,0.0,0.0,-0.433952861237744,2504410.2000000174,2014551.2299999972
2009-01-16,4.138246,613619707.0,1200000.0,2539309308.81,4965895.199999999,0.0019556086305717413,-0.29222586805504436,3497589.240000017,2262845.989999997
2009-01-19,4.101168,614419707.0,800000.0,2519838932.68,3280934.4000000004,0.0013020413159941654,-0.3409531087950303,4153776.1200000173,2426892.709999997
2009-01-20,4.083374,614419707.0,0.0,2508905499.12,0.0,0.0,-0.43626453121876785,4153776.1200000173,1908170.5099999972
2009-01-21,4.054015,617419707.0,3000000.0,2503029250.9,12162045.0,0.004858930432246032,-0.0836123552969822,4081774.9200000176,2173963.719999997
2009-01-22,4.046352,618819707.0,1400000.0,2503962642.21,5664892.8,0.002262371133061378,-0.27535054914285695,5214753.480000017,3687192.3199999966
2009-01-23,4.046505,628819707.0,10000000.0,2544522676.0,40465050.0,0.015902805811741173,0.7137557097188864,12314584.440000018,5710444.819999997
2009-01-26,4.202524,632819707.0,4000000.0,2659440457.98,16810096.0,0.0063209145929772935,0.008542084314635982,15020416.76000002,6340430.619999996
2009-01-27,4.187955,632819707.0,0.0,2650220754.26,0.0,0.0,-0.45452752073453234,15020416.76000002,5693545.569999997
2009-01-28,4.289134,632819707.0,0.0,2714249083.73,0.0,0.0,-0.45452752073453234,12588007.760000018,5693545.569999997
2009-01-29,4.184047,632819707.0,0.0,2647747503.56,0.0,0.0,-0.45452752073453234,11455029.200000018,5693545.569999997
2009-01-30,4.143636,632819707.0,0.0,2622174773.92,0.0,0.0,-0.45452752073453234,3362019.200000018,5693545.569999997
2009-02-02,4.071788,632819707.0,0.0,2576707692.97,0.0,0.0,-0.45452752073453234,0.0,5693545.569999997
2009-02-03,4.158336,632819707.0,0.0,2631477128.33,0.0,0.0,-0.44817727234474886,0.0,5693545.569999997
2009-02-04,4.235328,633619707.0,800000.0,2683587614.42,3388262.4,0.0012625868377814451,-0.35187446877732265,677652.4800000179,5187872.889999997
2009-02-05,4.23553,635219707.0,1600000.0,2690492388.65,6776848.0,0.002518813295509971,-0.26161595989905884,2033022.080000018,5301803.7399999965
2009-02-06,4.29863,637019707.0,1800000.0,2738312353.93,7737534.0,0.002825657923536431,-0.24101528802150365,3580528.8800000176,5688680.439999997
2009-02-09,4.31443,642219707.0,5200000.0,2770812328.8,22435036.0,0.008096916477095473,0.1403708188490123,8067536.080000018,6810432.2399999965
2009-02-10,4.219844,645219707.0,3000000.0,2722726894.34,12659532.0,0.004649578342329013,-0.1153428332214598,10599442.480000017,7443408.839999996
2009-02-11,4.244409,645219707.0,0.0,2738576609.28,0.0,0.0,-0.4565545465194476,9921790.000000019,6817306.289999996
2009-02-12,4.212251,648219707.0,3000000.0,2730464490.39,12636753.0,0.004628059820765169,-0.11985085904419317,11093771.000000019,7449143.939999996
2009-02-13,4.199439,648219707.0,0.0,2722159346.8,0.0,0.0,-0.45976308531671733,9546264.200000018,7200849.179999997
2009-02-16,4.14441,648219707.0,0.0,2686488795.35,0.0,0.0,-0.45976308531671733,5059257.000000018,7036802.459999996
2009-02-17,4.043498,648219707.0,0.0,2621075280.79,0.0,0.0,-0.45976308531671733,2527350.600000018,7036802.459999996
2009-02-18,4.026744,648219707.0,0.0,2610215344.55,0.0,0.0,-0.4518432970831881,2527350.600000018,6428700.209999996
2009-02-19,4.038286,648219707.0,0.0,2617696748.62,0.0,0.0,-0.4518432970831881,0.0,6145455.5699999975
2009-02-20,3.908406,648219707.0,0.0,2533506024.22,0.0,0.0,-0.4518432970831881,0.0,4122203.0699999975
2009-02-23,3.869755,648219707.0,0.0,2508451741.69,0.0,0.0,-0.4518432970831881,0.0,3281698.2699999968
2009-02-24,3.835121,649819707.0,1600000.0,2492137761.89,6136193.6,0.0024622208666933414,-0.27262422264265185,1227238.720000018,3588507.949999997
2009-02-25,3.833587,649819707.0,0.0,2491140566.59,0.0,0.0,-0.45360036360189093,1227238.720000018,3588507.949999997
2009-02-26,3.899836,657019707.0,7200000.0,2562269499.0,28078819.2,0.010958573721834714,0.3452822560376805,6843002.560000017,4992448.909999996
2009-02-27,3.814603,657019707.0,0.0,2506269874.42,0.0,0.0,-0.46048163118420005,6843002.560000017,4992448.909999996
2009-03-02,3.611181,660019707.0,3000000.0,2383451109.92,10833543.0,0.004545317902645641,-0.1291647654438026,9009711.160000017,5534126.059999997
2009-03-03,3.497862,660019707.0,0.0,2308658194.43,0.0,0.0,-0.4636506997454883,7782472.440000018,5534126.059999997
2009-03-04,3.633345,665019707.0,5000000.0,2416246208.88,18166725.0,0.007518573617719529,0.08509872672981071,11415817.440000018,6273049.189999996
2009-03-05,3.517854,671019707.0,6000000.0,2360549845.04,21107124.0,0.008941613346716826,0.18456828346061285,10021478.400000017,6989562.9899999965
2009-03-06,3.51836,695619707.0,24600000.0,2447440765.53,86551656.0,0.035364147406140384,2.073672753108284,27331809.600000016,10930269.089999996
2009-03-09,3.529967,695619707.0,0.0,2455515021.97,0.0,0.0,-0.4875986696066992,25165101.00000002,9808517.289999995
2009-03-10,3.702105,695619707.0,0.0,2575257248.04,0.0,0.0,-0.4875986696066992,25165101.00000002,9175540.689999996
2009-03-11,3.688432,695619707.0,0.0,2565746111.74,0.0,0.0,-0.4875986696066992,21531756.00000002,9175540.689999996
2009-03-12,3.706536,696419707.0,800000.0,2581305157.09,2965228.8,0.0011487323735651662,-0.41516916819802857,17903376.960000016,8691964.479999997
2009-03-13,3.74827,696419707.0,0.0,2610369365.07,0.0,0.0,-0.5015528339823996,593045.7600000178,8691964.479999997
2009-03-16,3.856807,696419707.0,0.0,2685956483.27,0.0,0.0,-0.4932843797331299,593045.7600000178,8691964.479999997
2009-03-17,3.851225,696419707.0,0.0,2682068991.9,0.0,0.0,-0.48951759856160093,593045.7600000178,8691964.479999997
2009-03-18,3.803814,696419707.0,0.0,2649051507.48,0.0,0.0,-0.48951759856160093,593045.7600000178,8691964.479999997
2009-03-19,3.815299,696419707.0,0.0,2657049684.66,0.0,0.0,-0.48494975936513074,0.0,8691964.479999997
2009-03-20,3.83986,696419707.0,0.0,2674154450.09,0.0,0.0,-0.4724402762954794,0.0,8691964.479999997
2009-03-23,3.950916,696419707.0,0.0,2751495928.64,0.0,0.0,-0.46311883409570104,0.0,8691964.479999997
2009-03-24,3.909841,696419707.0,0.0,2722890570.22,0.0,0.0,-0.4553103156170724,0.0,8385154.799999997
2009-03-25,3.900801,696419707.0,0.0,2716595281.97,0.0,0.0,-0.4553103156170724,0.0,8385154.799999997
2009-03-26,3.92639,696419707.0,0.0,2734415468.56,0.0,0.0,-0.4499007031211503,0.0,6981213.839999998
2009-03-27,3.899618,696419707.0,0.0,2715770978.61,0.0,0.0,-0.4499007031211503,0.0,6981213.839999998
2009-03-30,3.763647,696419707.0,0.0,2621078231.35,0.0,0.0,-0.4499007031211503,0.0,6439536.689999997
2009-03-31,3.927182,696419707.0,0.0,2734967629.11,0.0,0.0,-0.43686375962059965,0.0,6439536.689999996
2009-04-01,3.955791,696419707.0,0.0,2754891267.09,0.0,0.0,-0.4240599166007034,0.0,5531200.439999996
2009-04-02,4.128242,696419707.0,0.0,2874989451.08,0.0,0.0,-0.41654449890030265,0.0,4475844.2399999965
2009-04-03,4.030999,696419707.0,0.0,2807267435.43,0.0,0.0,-0.4113692511005594,0.0,148261.43999999628
2009-04-06,3.994601,696419707.0,0.0,2781919266.36,0.0,0.0,-0.3986321181474112,0.0,148261.43999999628
2009-04-07,3.931636,696419707.0,0.0,2738068996.56,0.0,0.0,-0.3935144743129657,0.0,148261.43999999628
2009-04-08,3.9296,696419707.0,0.0,2736651358.11,0.0,0.0,-0.3840288861976367,0.0,148261.43999999628
2009-04-09,3.987807,696419707.0,0.0,2777187710.11,0.0,0.0,-0.3724838281949045,0.0,0.0
2009-04-14,3.992749,696419707.0,0.0,2780629348.07,0.0,0.0,-0.3665675450842884,0.0,0.0
2009-04-15,3.972894,696419707.0,0.0,2766802143.6,0.0,0.0,-0.3665675450842884,0.0,0.0
2009-04-16,4.057876,696419707.0,0.0,2825985256.47,0.0,0.0,-0.36615356148146866,0.0,0.0
2009-04-17,4.097683,696419707.0,0.0,2853707539.8,0.0,0.0,-0.36615356148146866,0.0,0.0
2009-04-20,3.995475,696419707.0,0.0,2782527659.56,0.0,0.0,-0.361609271303539,0.0,0.0
2009-04-21,3.992079,696419707.0,0.0,2780162924.06,0.0,0.0,-0.3554746521721542,0.0,0.0
2009-04-22,4.039862,696419707.0,0.0,2813439959.41,0.0,0.0,-0.3554746521721542,0.0,0.0
2009-04-23,4.027417,696419707.0,0.0,2804772571.46,0.0,0.0,-0.3554746521721542,0.0,0.0
2009-04-24,4.165374,696419707.0,0.0,2900849141.95,0.0,0.0,-0.34908718345736695,0.0,0.0
2009-04-27,4.176416,696419707.0,0.0,2908538751.17,0.0,0.0,-0.3486864990258627,0.0,0.0
2009-04-28,4.105489,696419707.0,0.0,2859143629.36,0.0,0.0,-0.3486864990258627,0.0,0.0
2009-04-29,4.205228,696419707.0,0.0,2928604034.41,0.0,0.0,-0.3486864990258627,0.0,0.0
2009-04-30,4.259315,696419707.0,0.0,2966271193.72,0.0,0.0,-0.34393363689122425,0.0,0.0
2009-05-01,4.258514,696419707.0,0.0,2965713359.66,0.0,0.0,-0.34393363689122425,0.0,0.0
2009-05-04,4.258374,696419707.0,0.0,2965615597.4,0.0,0.0,-0.34393363689122425,0.0,0.0
2009-05-05,4.35249,696419707.0,0.0,3031160184.33,0.0,0.0,-0.34393363689122425,0.0,0.0
2009-05-06,4.421151,696419707.0,0.0,3078977316.18,0.0,0.0,-0.3444569355859487,0.0,0.0
2009-05-07,4.423224,696419707.0,0.0,3080421019.99,0.0,0.0,-0.34240433869373943,0.0,0.0
2009-05-08,4.486974,696419707.0,0.0,3124817163.85,0.0,0.0,-0.32824644575577083,0.0,0.0
2009-05-11,4.459928,692419707.0,-4000000.0,3088142496.26,-17839712.0,-0.0057768422349698525,-1.3036253850359552,-3567942.399999982,-891985.6000000037
2009-05-12,4.449881,692419707.0,0.0,3081185611.75,0.0,0.0,-0.3213843406562137,-3567942.399999982,-891985.6000000037
2009-05-13,4.362562,692419707.0,0.0,3020724566.71,0.0,0.0,-0.30901224344383554,-3567942.399999982,-891985.6000000037
2009-05-14,4.393708,692419707.0,0.0,3042290199.9,0.0,0.0,-0.30901224344383554,-3567942.399999982,-891985.6000000037
2009-05-15,4.379054,692419707.0,0.0,3032143361.8,0.0,0.0,-0.30901224344383554,-3567942.399999982,-891985.6000000037
2009-05-18,4.477857,692419707.0,0.0,3100556571.26,0.0,0.0,-0.30332394392968814,0.0,-891985.6000000037
2009-05-19,4.513832,692419707.0,0.0,3125466642.7,0.0,0.0,-0.29938399775400576,0.0,-891985.6000000037
2009-05-20,4.514852,692419707.0,0.0,3126172856.79,0.0,0.0,-0.28622106973541356,0.0,-891985.6000000037
2009-05-21,4.390187,692419707.0,0.0,3039852139.27,0.0,0.0,-0.28622106973541356,0.0,-891985.6000000037
2009-05-22,4.410297,683019707.0,-9400000.0,3012319960.18,-41456791.8,-0.013762413139380706,-3.3922508803353337,-8291358.359999982,-2964825.1900000037
2009-05-25,4.410152,683019707.0,0.0,3012221263.29,0.0,0.0,-0.24318596219508282,-8291358.359999982,-2964825.1900000037
2009-05-26,4.456892,683019707.0,0.0,3044145741.49,0.0,0.0,-0.24318596219508282,-8291358.359999982,-2964825.1900000037
2009-05-27,4.406695,683019707.0,0.0,3009859954.05,0.0,0.0,-0.24318596219508282,-8291358.359999982,-2964825.1900000037
2009-05-28,4.377964,683019707.0,0.0,2990235744.88,0.0,0.0,-0.24318596219508282,-8291358.359999982,-2964825.1900000037
2009-05-29,4.408421,683019707.0,0.0,3011039072.08,0.0,0.0,-0.24318596219508282,0.0,-2964825.1900000037
2009-06-01,4.496656,683019707.0,0.0,3071305089.49,0.0,0.0,-0.24318596219508282,0.0,-2964825.1900000037
2009-06-02,4.46751,683019707.0,0.0,3051397481.47,0.0,0.0,-0.24318596219508282,0.0,-2964825.1900000037
2009-06-03,4.388951,683019707.0,0.0,2997740446.22,0.0,0.0,-0.24318596219508282,0.0,-2964825.1900000037
2009-06-04,4.392498,683019707.0,0.0,3000162909.39,0.0,0.0,-0.2382003132278461,0.0,-2964825.1900000037
2009-06-05,4.443994,683019707.0,0.0,3035335808.02,0.0,0.0,-0.23500534067031786,0.0,-2964825.1900000037
2009-06-08,4.410263,683019707.0,0.0,3012296599.87,0.0,0.0,-0.23434432122991966,0.0,-2072839.5900000036
2009-06-09,4.409823,683019707.0,0.0,3011996523.12,0.0,0.0,-0.23434432122991966,0.0,-2072839.5900000036
2009-06-10,4.442001,683019707.0,0.0,3033974444.14,0.0,0.0,-0.23434432122991966,0.0,-2072839.5900000036
2009-06-11,4.467219,683019707.0,0.0,3051198713.36,0.0,0.0,-0.22718040029807998,0.0,-2072839.5900000036
2009-06-12,4.447156,683019707.0,0.0,3037495681.99,0.0,0.0,-0.22223940162386174,0.0,-2072839.5900000036
2009-06-15,4.331213,683019707.0,0.0,2958303967.9,0.0,0.0,-0.2468477005554656,0.0,-2072839.5900000036
2009-06-16,4.333856,683019707.0,0.0,2960109260.62,0.0,0.0,-0.2468477005554656,0.0,-2072839.5900000036
2009-06-17,4.285566,683019707.0,0.0,2927126511.65,0.0,0.0,-0.24355735787309837,0.0,-2072839.5900000036
2009-06-18,4.288206,683019707.0,0.0,2928929341.18,0.0,0.0,-0.23464591629196607,0.0,-2072839.5900000036
2009-06-19,4.353327,683019707.0,0.0,2973408555.49,0.0,0.0,-0.23464591629196607,0.0,0.0
2009-06-22,4.240833,683019707.0,0.0,2896572541.9,0.0,0.0,-0.23464591629196607,0.0,0.0
2009-06-23,4.236605,683019707.0,0.0,2893685188.23,0.0,0.0,-0.23464591629196607,0.0,0.0
2009-06-24,4.287386,683019707.0,0.0,2928369220.51,0.0,0.0,-0.23464591629196607,0.0,0.0
2009-06-25,4.259786,683019707.0,0.0,2909517860.35,0.0,0.0,-0.23464591629196607,0.0,0.0
2009-06-26,4.24836,683019707.0,0.0,2901713792.77,0.0,0.0,-0.2257362237431417,0.0,0.0
2009-06-29,4.301046,683019707.0,0.0,2937699546.5,0.0,0.0,-0.2224800476243336,0.0,0.0
2009-06-30,4.256164,683019707.0,0.0,2907044068.14,0.0,0.0,-0.2224800476243336,0.0,0.0
2009-07-01,4.346528,683019707.0,0.0,2968764867.3,0.0,0.0,-0.2224800476243336,0.0,0.0
2009-07-02,4.242615,683019707.0,0.0,2897789909.66,0.0,0.0,-0.2224800476243336,0.0,0.0
2009-07-03,4.244484,683019707.0,0.0,2899066463.76,0.0,0.0,-0.21357869789803383,0.0,0.0
2009-07-06,4.202754,683019707.0,0.0,2870564373.86,0.0,0.0,-0.21357869789803383,0.0,0.0
2009-07-07,4.194721,683019707.0,0.0,2865077132.64,0.0,0.0,-0.20972747312012113,0.0,0.0
2009-07-08,4.148127,683019707.0,0.0,2833252965.6,0.0,0.0,-0.20712300165786518,0.0,0.0
2009-07-09,4.166499,683019707.0,0.0,2845801403.17,0.0,0.0,-0.20712300165786518,0.0,0.0
2009-07-10,4.135018,683019707.0,0.0,2824298966.86,0.0,0.0,-0.19823351893939636,0.0,0.0
2009-07-13,4.209837,683019707.0,0.0,2875402289.09,0.0,0.0,-0.19380727514217447,0.0,0.0
2009-07-14,4.245424,683019707.0,0.0,2899708469.12,0.0,0.0,-0.17189822026754875,0.0,0.0
2009-07-15,4.354637,683019707.0,0.0,2974302967.25,0.0,0.0,-0.15996235259294256,0.0,0.0
2009-07-16,4.370093,682019707.0,-1000000.0,2980489605.83,-4370093.0,-0.0014662332629685607,-0.5296458097139886,-874018.5999999822,-218504.65000000372
2009-07-17,4.396991,682019707.0,0.0,2998834972.77,0.0,0.0,-0.1566813992717516,-874018.5999999822,-218504.65000000372
2009-07-20,4.451809,682019707.0,0.0,3036221936.55,0.0,0.0,-0.1566813992717516,-874018.5999999822,-218504.65000000372
2009-07-21,4.489392,682019707.0,0.0,3061854433.03,0.0,0.0,-0.1566813992717516,-874018.5999999822,-218504.65000000372
2009-07-22,4.501977,682019707.0,0.0,3070437202.01,0.0,0.0,-0.1566813992717516,-874018.5999999822,-218504.65000000372
2009-07-23,4.568144,682019707.0,0.0,3115564583.93,0.0,0.0,-0.1566813992717516,0.0,-218504.65000000372
2009-07-24,4.584888,682019707.0,0.0,3126984431.65,0.0,0.0,-0.15400721774968495,0.0,-218504.65000000372
2009-07-27,4.594198,682019707.0,0.0,3133334113.92,0.0,0.0,-0.14880338573302462,0.0,-218504.65000000372
2009-07-28,4.536819,682019707.0,0.0,3094200106.67,0.0,0.0,-0.142993213464034,0.0,-218504.65000000372
2009-07-29,4.558407,682019707.0,0.0,3108923889.48,0.0,0.0,-0.12779743764494914,0.0,-218504.65000000372
2009-07-30,4.642644,682019707.0,0.0,3166375144.13,0.0,0.0,-0.1183375487379202,0.0,-218504.65000000372
2009-07-31,4.619237,682019707.0,0.0,3150410707.32,0.0,0.0,-0.1183375487379202,0.0,-218504.65000000372
2009-08-03,4.693374,682019707.0,0.0,3200974028.39,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-04,4.682175,682019707.0,0.0,3193336207.68,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-05,4.6667,682019707.0,0.0,3182782009.0,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-06,4.711453,682019707.0,0.0,3213303924.68,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-07,4.752591,682019707.0,0.0,3241360889.6,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-10,4.743095,682019707.0,0.0,3234884678.61,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-11,4.691985,682019707.0,0.0,3200026410.55,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-12,4.746339,682019707.0,0.0,3237097033.09,0.0,0.0,-0.10883986858560042,0.0,-218504.65000000372
2009-08-13,4.785203,682019707.0,0.0,3263603341.72,0.0,0.0,-0.10359408530072879,0.0,0.0
2009-08-14,4.743281,682019707.0,0.0,3235011312.94,0.0,0.0,-0.10359408530072879,0.0,0.0
2009-08-17,4.673811,682019707.0,0.0,3187631349.2,0.0,0.0,-0.08239342630181097,0.0,0.0
2009-08-18,4.714545,682019707.0,0.0,3215412888.29,0.0,0.0,-0.08239342630181097,0.0,0.0
2009-08-19,4.728291,682019707.0,0.0,3224788220.53,0.0,0.0,-0.07254155223936158,0.0,0.0
2009-08-20,4.79584,682019707.0,0.0,3270858055.67,0.0,0.0,-0.07254155223936158,0.0,0.0
2009-08-21,4.890807,682019707.0,0.0,3335627304.96,0.0,0.0,-0.056419586914107055,0.0,0.0
2009-08-24,4.93639,682019707.0,0.0,3366715494.76,0.0,0.0,-0.03670750138755778,0.0,0.0
2009-08-25,4.957125,680819707.0,-1200000.0,3374908641.25,-5948549.999999999,-0.0017625810450966081,-1.1496429070982106,-1189709.9999999818,-297427.50000000367
2009-08-26,4.887401,680819707.0,0.0,3327439401.88,0.0,0.0,0.13088876188844237,-1189709.9999999818,-297427.50000000367
2009-08-27,4.866291,680819707.0,0.0,3313067099.85,0.0,0.0,0.13088876188844237,-1189709.9999999818,-297427.50000000367
2009-08-28,4.905845,680819707.0,0.0,3339996014.09,0.0,0.0,0.13088876188844237,-1189709.9999999818,-297427.50000000367
2009-08-31,4.905689,680819707.0,0.0,3339890212.62,0.0,0.0,0.13837987219732567,-1189709.9999999818,-297427.50000000367
2009-09-01,4.816437,680819707.0,0.0,3279125460.64,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-02,4.816948,680819707.0,0.0,3279473666.67,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-03,4.79614,680819707.0,0.0,3265307264.31,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-04,4.850966,680819707.0,0.0,3302633495.01,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-07,4.932283,680819707.0,0.0,3357995632.95,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-08,4.946438,680819707.0,0.0,3367632820.59,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-09,5.005386,680819707.0,0.0,3407765891.26,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-10,4.988793,680819707.0,0.0,3396468971.79,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-11,5.012502,680819707.0,0.0,3412610807.63,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-14,5.019728,680819707.0,0.0,3417530135.16,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-15,5.042965,680819707.0,0.0,3433350165.47,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-16,5.125368,680819707.0,0.0,3489451718.75,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-17,5.165209,680819707.0,0.0,3516576139.55,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-18,5.174001,680819707.0,0.0,3522561920.59,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-21,5.135352,680819707.0,0.0,3496249386.03,0.0,0.0,0.13837987219732567,0.0,-297427.50000000367
2009-09-22,5.143579,680819707.0,0.0,3501850054.22,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-23,5.142157,680819707.0,0.0,3500882361.49,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-24,5.08204,680819707.0,0.0,3459953134.0,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-25,5.084985,680819707.0,0.0,3461958416.83,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-28,5.168258,680819707.0,0.0,3518652269.99,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-29,5.162244,680819707.0,0.0,3514557878.43,0.0,0.0,0.13837987219732567,0.0,0.0
2009-09-30,5.136985,680819707.0,0.0,3497360866.68,0.0,0.0,0.13837987219732567,0.0,0.0
2009-10-01,5.050897,680819707.0,0.0,3438750625.63,0.0,0.0,0.13837987219732567,0.0,0.0
2009-10-02,4.991702,680819707.0,0.0,3398449460.64,0.0,0.0,0.13837987219732567,0.0,0.0
2009-10-05,5.027136,680819707.0,0.0,3422573763.29,0.0,0.0,0.13837987219732567,0.0,0.0
2009-10-06,5.14094,680819707.0,0.0,3500053615.15,0.0,0.0,0.13837987219732567,0.0,0.0
